X,Y,SportsEquipmentID,Type,ServiceStatus,Ownership,Responsibility,Maintenance,LocationCertainty,InstallationCompany,OwnerType,ContractArea,InContract,Artwork,Construction,SurfaceFinish,SurveyDate,CommissionDate,DonorName,FallHeight,NumberOfAssets,SiteName,Photo,PhotographURL,AssetLongDescription,Comment,SAPInternalReference,IDSAssetUniqueID,LastEditDate
1562761.947,5175855.8233,311231,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Concrete,None,2018/10/18 00:00:00+00,2018/08/01 12:00:00+00,,1.8,,PRK_0597 - Opouira Knights Stream Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20181018/IMG_00292151/IMG_00292151.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20181018/IMG_00292151/IMG_00292151.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20181018/IMG_00292151/IMG_00292151.jpg,"North end of skate park, on North edge of bowl",IDS_SteveGray20181213 Load id: 41,IE000000000011341737,,2024/09/09 14:16:00+00
1562761.76,5175856.1995,311232,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Steel,None,2018/10/18 00:00:00+00,2018/08/01 12:00:00+00,,1.8,,PRK_0597 - Opouira Knights Stream Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20181018/IMG_00292152/IMG_00292152.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20181018/IMG_00292152/IMG_00292152.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20181018/IMG_00292152/IMG_00292152.jpg,"North end of skate park, on North edge of bowl",IDS_SteveGray20181213 Load id: 42,IE000000000011341738,,2024/09/09 14:16:00+00
1576047.461,5190966.647,311233,Basketball Hoop,In Service,CCC,Facilities,Facilities,Survey Accurate,,Unknown,Unknown,Unknown,No,Metal,Painted,2019/05/06 00:00:00+00,,,3,,FAC_0157 - Spencer Beach Holiday Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190506/IMG_01475439/IMG_01475439.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190506/IMG_01475439/IMG_01475439.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190506/IMG_01475439/IMG_01475439.jpg,,,IE000000000011374449,437,2020/05/02 12:36:57+00
1574261.7189,5187208.3193,311243,BMX See - Saw,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,No,No,Metal,Painted,2010/10/01 00:00:00+00,2003/01/01 00:00:00+00,,0.5,,PRK_0158 - Bottle Lake Forest,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20101001/00378/R0068742.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20101001/00378/R0068742.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20101001/00378/R0068742.jpg,,,IE000000000010155300,,2021/07/02 14:09:31+00
1574245.6072,5187207.3795,311244,BMX See - Saw,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,No,No,Metal,Painted,2010/10/01 00:00:00+00,2003/01/01 00:00:00+00,,1,,PRK_0158 - Bottle Lake Forest,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20101001/00378/R0068741.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20101001/00378/R0068741.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20101001/00378/R0068741.jpg,,,IE000000000010155299,,2021/07/02 14:09:31+00
1566094.4546,5182655.0358,311246,Disc Golf Basket,In Service,CCC,Park,Park,Survey Accurate,,Council,Unknown,No,No,Metal,Galvanised,2019/07/12 00:00:00+00,,,,,PRK_0266 - Jellie Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190712/IMG_01947480/IMG_01947480.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190712/IMG_01947480/IMG_01947480.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190712/IMG_01947480/IMG_01947480.jpg,Basket 14,Jellie Park Disc Golf,IE000000000011399458,20,2025/03/19 09:38:51+00
1566164.0984,5182668.9834,311247,Disc Golf Basket,In Service,CCC,Park,Park,Survey Accurate,,Council,Unknown,No,No,Metal,Galvanised,2019/07/12 00:00:00+00,,,,,PRK_0266 - Jellie Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190712/IMG_01947483/IMG_01947483.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190712/IMG_01947483/IMG_01947483.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190712/IMG_01947483/IMG_01947483.jpg,Basket 13,Jellie Park Disc Golf,IE000000000011399459,21,2025/03/19 09:38:51+00
1571244.4518,5172688.7883,311248,BMX See - Saw,In Service,CCC,Park,Park,,,Council,Eastern Contract Area,No,No,Wood,None,2010/06/02 00:00:00+00,2009/01/01 00:00:00+00,,0.89999998,,PRK_1829 - Victoria Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20100602/00377/R0079304.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20100602/00377/R0079304.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20100602/00377/R0079304.jpg,east side bush mtb seesaw,,IE000000000010156496,,2024/04/30 07:27:13+00
1561462.9878,5179612.1168,311249,Tennis Practise Wall,In Service,CCC,Park,Park,,,Council,Eastern Contract Area,Yes,No,Concrete,Painted,2008/08/13 00:00:00+00,2017/06/16 00:00:00+00,,,,PRK_1557 - Wycola Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080813/00378/R0027301.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080813/00378/R0027301.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20080813/00378/R0027301.jpg,94m SE of Centre of Park,,IE000000000010069202,,2020/05/02 12:36:57+00
1570013.1966,5188594.8051,311250,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Galvanised,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120961/SportsEq120961.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120961/SportsEq120961.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120961/SportsEq120961.jpg,Existing asset requires new asset creation.,,IE000000000011390533,61,2021/10/24 08:50:40+00
1570026.3751,5188622.5136,311251,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Painted,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120962/SportsEq120962.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120962/SportsEq120962.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120962/SportsEq120962.jpg,Existing asset requires new asset creation.,,IE000000000011390534,62,2021/10/24 08:50:40+00
1570010.9078,5188629.7776,311252,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Galvanised,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120963/SportsEq120963.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120963/SportsEq120963.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120963/SportsEq120963.jpg,Existing asset requires new asset creation.,,IE000000000011390535,63,2021/10/24 08:50:40+00
1569997.771,5188602.174,311253,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Galvanised,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120964/SportsEq120964.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120964/SportsEq120964.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120964/SportsEq120964.jpg,Existing asset requires new asset creation.,,IE000000000011390536,64,2021/10/24 08:50:40+00
1569982.1902,5188609.5984,311254,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Galvanised,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120965/SportsEq120965.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120965/SportsEq120965.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120965/SportsEq120965.jpg,Existing asset requires new asset creation.,,IE000000000011390537,65,2021/10/24 08:50:40+00
1569995.4727,5188637.1545,311255,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Galvanised,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120966/SportsEq120966.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120966/SportsEq120966.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120966/SportsEq120966.jpg,Existing asset requires new asset creation.,,IE000000000011390538,66,2021/10/24 08:50:40+00
1569978.992,5188644.9259,311256,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Galvanised,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120967/SportsEq120967.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120967/SportsEq120967.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120967/SportsEq120967.jpg,Existing asset requires new asset creation.,,IE000000000011390539,67,2021/10/24 08:50:40+00
1569965.9436,5188617.3377,311257,Netball Hoop,In Service,Private,Private,Park,Survey Accurate,,Lessee,Northern Contract Area,Yes,No,Steel,Galvanised,2019/09/12 00:00:00+00,2009/01/01 00:00:00+00,,3.0999999,,PRK_0370 - Sheldon Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120968/SportsEq120968.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120968/SportsEq120968.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190912/SportsEq120968/SportsEq120968.jpg,Existing asset requires new asset creation.,,IE000000000011390540,68,2021/10/24 08:50:40+00
1575400.6338,5184017.9256,311258,Tennis Net,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Northern Contract Area,Yes,No,Metal,Powder Coated,2019/10/22 00:00:00+00,2019/03/19 00:00:00+00,,1.1,,PRK_2225 - Donnell Sports Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20191022/SportsEq221048/SportsEq221048.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20191022/SportsEq221048/SportsEq221048.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20191022/SportsEq221048/SportsEq221048.jpg,Tennis net,,IE000000000011393606,48,2020/05/02 12:36:57+00
1577893.125,5183938.9973,311259,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Northern Contract Area,Yes,No,Metal,Baked Enamel,2020/01/06 00:00:00+00,2018/07/07 00:00:00+00,,4.1999998,,PRK_1316 - Thomson Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200106/SportsEq060172/SportsEq060172.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200106/SportsEq060172/SportsEq060172.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200106/SportsEq060172/SportsEq060172.jpg,,,IE000000000011395867,72,2020/05/02 12:36:57+00
1577886.7852,5183966.0738,311260,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Northern Contract Area,Yes,No,Metal,Baked Enamel,2020/01/06 00:00:00+00,2018/07/07 00:00:00+00,,4.1999998,,PRK_1316 - Thomson Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200106/SportsEq060171/SportsEq060171.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200106/SportsEq060171/SportsEq060171.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200106/SportsEq060171/SportsEq060171.jpg,,,IE000000000011395868,71,2020/05/02 12:36:57+00
1570964.313,5180344.407,311261,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,,Council,Eastern Contract Area,No,No,Steel,Painted,2017/11/21 00:00:00+00,,,3.5,,PRK_0923 - Rauora Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20171121/IMG_00366186/IMG_00366186.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20171121/IMG_00366186/IMG_00366186.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20171121/IMG_00366186/IMG_00366186.jpg,North end between Armagh and Gloucester St,,IE000000000011399070,63,2020/05/02 12:36:57+00
1583603.3061,5154227.9104,311262,Tennis Practise Wall,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Banks Peninsula,No,No,Concrete,None,2020/02/17 00:00:00+00,,,3,,PRK_3746 - Awa-Iti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170226/SportsE170226.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170226/SportsE170226.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170226/SportsE170226.jpg,Concrete block Tennis Practice Wall,,IE000000000011400270,26,2020/05/02 12:36:57+00
1583572.3323,5154211.8246,311263,Netball Hoop,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Banks Peninsula,No,No,Steel,Galvanised,2020/02/17 00:00:00+00,,,2.5999999,,PRK_3746 - Awa-Iti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170227/SportsE170227.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170227/SportsE170227.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170227/SportsE170227.jpg,,,IE000000000011400271,27,2020/05/02 12:36:57+00
1583596.5523,5154208.2407,311265,Tennis Net,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Banks Peninsula,No,No,Plastic,None,2020/02/17 00:00:00+00,,,1,,PRK_3746 - Awa-Iti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170229/SportsE170229.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170229/SportsE170229.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170229/SportsE170229.jpg,,,IE000000000011400273,29,2020/05/02 12:36:57+00
1583611.4575,5154206.3176,311268,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Banks Peninsula,No,No,Steel,Galvanised,2020/02/17 00:00:00+00,,,4,,PRK_3746 - Awa-Iti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170232/SportsE170232.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170232/SportsE170232.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170232/SportsE170232.jpg,,,IE000000000011400276,32,2020/05/02 12:36:57+00
1583594.3447,5154232.9477,311269,Netball Hoop,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Banks Peninsula,No,No,Steel,Galvanised,2020/02/17 00:00:00+00,,,2.5999999,,PRK_3746 - Awa-Iti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170233/SportsE170233.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170233/SportsE170233.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200217/SportsE170233/SportsE170233.jpg,,,IE000000000011400277,33,2020/05/02 12:36:57+00
1565837.3939,5175325.67,311270,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,Not In List,Council,Eastern Contract Area,No,No,Metal,Galvanised,2019/09/30 00:00:00+00,2019/09/23 00:00:00+00,,0,,PRK_1009 - Whitburn Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190930/basketballcourt/basketballcourt.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190930/basketballcourt/basketballcourt.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20190930/basketballcourt/basketballcourt.jpg,metal basketball hoop,,IE000000000011401249,Sports Equipment 1,2020/05/02 12:36:57+00
1562789.6716,5180998.3799,311271,Goal posts,In Service,CCC,Park,Park,Survey Accurate,Unknown,Council,Eastern Contract Area,No,No,Steel,Powder Coated,2020/05/06 00:00:00+00,,,0,,PRK_0816 - Manakura Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200506/SportsE0605109/SportsE0605109.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200506/SportsE0605109/SportsE0605109.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200506/SportsE0605109/SportsE0605109.jpg,,,IE000000000011407504,109,2020/05/31 08:16:23+00
1571666.4024,5169885.4514,311272,Skateboard Rail,In Service,CCC,Park,Park,Survey Accurate,City Care Ltd,Council,Banks Peninsula,No,No,Concrete,None,2020/06/30 00:00:00+00,2000/01/01 13:00:00+00,,2.8,,PRK_3569 - Governors Bay Community Centre,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300617/SportsE300617.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300617/SportsE300617.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300617/SportsE300617.jpg,East of bowl,,IE000000000011411113,17,2024/09/09 14:27:46+00
1571655.7819,5169881.6992,311273,Skateboard Rail,In Service,CCC,Park,Park,Survey Accurate,City Care Ltd,Council,Banks Peninsula,No,No,Concrete,None,2020/06/30 00:00:00+00,2000/01/01 13:00:00+00,,0.5,,PRK_3569 - Governors Bay Community Centre,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300616/SportsE300616.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300616/SportsE300616.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300616/SportsE300616.jpg,West of bowl,,IE000000000011411114,16,2024/09/09 14:27:46+00
1571660.6174,5169885.1347,311274,Skateboard Bowl,In Service,CCC,Park,Park,Survey Accurate,City Care Ltd,Council,Banks Peninsula,No,No,Concrete,None,2020/06/30 00:00:00+00,2000/01/01 13:00:00+00,,2.2,,PRK_3569 - Governors Bay Community Centre,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300615/SportsE300615.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300615/SportsE300615.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200630/SportsE300615/SportsE300615.jpg,,,IE000000000011411115,15,2024/09/09 14:27:46+00
1573969.1962,5176821.1952,311275,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,City Care Ltd,Council,Eastern Contract Area,No,No,Metal,Galvanised,2020/06/15 00:00:00+00,,,3.5999999,,PRK_1713 - Curries Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200615/SportsE15066/SportsE15066.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200615/SportsE15066/SportsE15066.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20200615/SportsE15066/SportsE15066.jpg,Basketball Hoop,,IE000000000011411106,6,2020/07/17 10:22:06+00
1575078.6782,5179350.121,311276,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,City Care Ltd,Council,Northern Contract Area,No,No,Steel,Painted,2020/10/27 00:00:00+00,,,4,,PRK_0897 - Bromley Old School Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201027/SportsE27104/SportsE27104.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201027/SportsE27104/SportsE27104.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201027/SportsE27104/SportsE27104.jpg,NW Basketball hoop with backboard,,IE000000000011451834,4,2021/01/25 11:25:37+00
1566173.1002,5179718.814,311277,Skateboard Rail,In Service,CCC,Park,Park,Survey Accurate,Unknown,Council,Eastern Contract Area,No,No,Steel,None,2020/10/16 00:00:00+00,2008/01/01 13:00:00+00,,0.69999999,,PRK_0478 - Middleton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201016/SportsE161026/SportsE161026.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201016/SportsE161026/SportsE161026.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201016/SportsE161026/SportsE161026.jpg,Stand alone concrete rail,,IE000000000011452901,26,2024/09/09 14:05:40+00
1566193.1343,5179732.4383,311278,Skateboard Rail,In Service,CCC,Park,Park,Survey Accurate,Unknown,Council,Eastern Contract Area,No,No,Steel,None,2020/10/16 00:00:00+00,2008/01/01 13:00:00+00,,0.5,,PRK_0478 - Middleton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201016/SportsE161025/SportsE161025.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201016/SportsE161025/SportsE161025.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201016/SportsE161025/SportsE161025.jpg,Northern edge of of larger playground surface,,IE000000000011452902,25,2024/09/09 14:05:40+00
1571326.6026,5172931.752,311279,BMX Ramp,In Service,CCC,Park,Park,,,Council,Eastern Contract Area,No,,Wood,None,,,,1.8,,PRK_1829 - Victoria Park,<table></table>,,,,IE000000000010156609,,2024/07/22 08:15:18+00
1577146.1161,5177395.7379,311280,Tennis Practise Wall,In Service,Private,Private,Private,,,Club,Eastern Contract Area,No,No,Concrete,,,,,,,PRK_1416 - King Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20091001/00377/R0073069.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20091001/00377/R0073069.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20091001/00377/R0073069.jpg,,,IE000000000010120397,,2021/05/25 21:32:43+00
1572025.1007,5182660.8326,311281,Table Tennis Table,In Service,CCC,Park,Park,Survey Accurate,Unknown,Council,Northern Contract Area,No,,Concrete,Painted,2021/03/24 00:00:00+00,,,2.0999999,,PRK_0666 - Shirley Community Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20210324/SportsE240364/SportsE240364.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20210324/SportsE240364/SportsE240364.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20210324/SportsE240364/SportsE240364.jpg,East of BMX track,,IE000000000011463738,64,2021/06/04 07:41:25+00
